"Y01","Account_Type","Additional_Seats","Age","Arrival_Time","Auto_Renew_STH","Concession_Total","DistA","Educational_Level","Favorite_Caps_Player","Favorite_Sport","Favorite_Team","First_Year_STH","HouseHold_Income_True","Job_Sector","Marital","Mode_Of_Transport","Most_Purch_Concession","Mult_Loc","Net_Worth_True","Num_Children","NumSeats","PerSold","PerTransf","PerUsed","Rejoined_STH","Rep_Calls","Rep_Name","Rep_Visits","Sex","Spent_Other_Teams","STH_Attended","Survey_Comp","Team_B_STH","Team_C_STH","Team_Network_Sub","Team_Store_Total","Tenure","Ticket_Form","Total_Spent","Weekday_Attended","Weekday_Sold","Weekend_Attended","Weekend_Sold","Region"
0,"Business",0,82,-15,"Yes",1036.63,85,"HS","Connor McMichael","NHL","Washington Capitals",2006,140000,"Finance","M","Car","Hot Dog","No",2e+06,2,4,0.031417716,0.003,0.006856897,FALSE,65,"Frank",13,"M",1036.63,2,0.36,"No","No","No",0,19,"Digital",2073.26,0.54964539,0.45035461,0.26,0.084,"Midwest"
1,"Personal",0,65,30,"No",1646.98,32,"BD","T.J. Oshie","NHL","Washington Capitals",2023,95000,"Gov","M","Public","Beer","No",2400000,0,6,0,0.3,0.765211185,FALSE,64.43299296,"Alice",15.5,"F",2058.725,2,0,"Yes","No","No",0,2,"Digital",3705.705,0.690070922,0.309929078,0.78,0.027,"DCArea"
1,"Shared",0,76,30,"Yes",1663.53,197,"SC","Tom Wilson","NHL","Washington Capitals",1998,110000,"Gov","M","Car","Soda","No",2050000,0,6,0.111735153,0.010302658,0.004164872,FALSE,72,"David",18.5,"M",500,1,0.23,"No","No","No",942.02,27,"Digital",3105.55,0.959574468,0.040425532,0.93,0.19,"Northeast"
1,"Business",0,30,30,"Yes",1250.29,2,"HS","Dylan Strome","Other","Washington Capitals",2020,80000,"Finance","S","Uber/Taxi","Hot Dog","No",1700000,4,4,0.017246247,0.152032451,0.721776123,FALSE,37,"Emma",17,"M",1804.25,2,0,"No","Yes","No",193.11,5,"Digital",3247.65,0.637588652,0.362411348,0.97,0.059,"DCArea"
1,"Personal",0,86,30,"Yes",1833.92,198,"HS","Connor McMichael","NHL","Washington Capitals",1982,1e+05,"Tech","D","Car","Burger","No",1550000,1,6,0.086410399,0.026608284,0.143030907,FALSE,46,"Frank",21,"M",1663.945,4,0,"No","No","No",1493.97,43,"Physical",4991.835,0.621276596,0.378723404,0.99,0.041,"Northeast"
0,"Personal",0,97,15,"Yes",847.94,187,"PHD","John Carlson","NHL","New Jersey Devils",2024,1e+05,"Gov","S","Car","Hot Dog","No",1150000,1,2,0.271308748,0.055449338,0.9,FALSE,68,"Alice",11,"M",1158.2125,1,0,"No","No","Yes",78.63,1,"Digital",2084.7825,0.512056738,0.487943262,0.88,0.315,"Northeast"
1,"Personal",0,72,15,"Yes",766.96,32,"HS","Sonny Milano","NHL","Washington Capitals",2015,125000,"Tech","M","Car","Soda","No",3150000,0,2,0.109154832,0.071814138,0.614814767,FALSE,55,"Other",13,"M",0,2,0.19,"Yes","No","No",349.76,10,"Digital",1116.72,0.803546099,0.196453901,0.83,0.124,"DCArea"
1,"Personal",0,68,45,"Yes",817.04,3,"MD","Rasmus Sandin","NHL","Washington Capitals",2020,75000,"Finance","M","Car","Beer","No",2300000,0,2,0.064548981,0.134262158,0.894073599,FALSE,62,"Emma",8.5,"M",0,1,0.36,"Yes","No","Yes",179.62,5,"Physical",996.66,0.680141844,0.319858156,0.82,0.278,"DCArea"
0,"Personal",0,89,30,"Yes",800.49,198,"BD","Sonny Milano","NHL","Washington Capitals",2009,75000,"Tech","M","Other","Other","No",1800000,2,2,0.112386977,0.051189574,0.131115896,FALSE,68,"Emma",13,"M",500,2,0.16,"Yes","Yes","No",0,16,"Digital",1300.49,0.481560284,0.518439716,0.82,0.059,"South"
1,"Personal",0,84,30,"Yes",1279.44,2,"BD","John Carlson","NHL","Washington Capitals",1979,95000,"Gov","D","Uber/Taxi","Popcorn","No",1200000,0,4,0.20323423,0.052658798,0.857656678,FALSE,5,"Frank",13,"F",1438.075,1,0.35,"No","No","No",1596.71,46,"Digital",4314.225,0.29787234,0.70212766,0.55,0.199,"DCArea"
1,"Personal",0,30,60,"No",647.63,252,"AD","Connor McMichael","NHL","Washington Capitals",2017,1e+05,"Tech","M","Car","Hot Dog","No",1200000,1,2,0.094008718,0.034362854,0.22323249,FALSE,40,"Grace",9,"M",500,0,0.37,"Yes","Yes","No",269.67,8,"Digital",1417.3,0.769503546,0.230496454,0.61,0.014,"South"
1,"Personal",0,26,30,"Yes",704.59,37,"MD","Charlie Lindgren","NHL","Washington Capitals",2017,95000,"Tech","M","Uber/Taxi","Beer","No",2e+05,4,2,0.156670883,0.117945216,0.545129472,FALSE,71,"Grace",9,"M",500,1,0.46,"No","Yes","Yes",280.4,8,"Physical",1484.99,0.653191489,0.346808511,1,0.16,"DCArea"
0,"Personal",0,28,45,"Yes",817.1,201,"BD","T.J. Oshie","Other","Washington Capitals",2024,70000,"Tech","M","Public","Beer","No",450000,2,2,0.177809029,0.063395729,0.125206554,FALSE,47.139955,"Ivy",7.5,"M",0,0,0.26,"Yes","No","Yes",33.97,1,"Digital",851.07,0.458156028,0.541843972,0.64,0.069,"South"
1,"Personal",0,55,30,"Yes",776.58,38,"BD","T.J. Oshie","NHL","Washington Capitals",2011,135000,"Manufact","M","Public","Hot Dog","No",50000,2,2,1,0,0.56251877,FALSE,63.4304142,"David",9,"M",500,1,0.28,"No","No","Yes",486.17,14,"Digital",1762.75,0.626241135,0.373758865,0.73,0.194,"DCArea"
1,"Shared",0,82,60,"Yes",978.18,38,"HS","Alexander Ovechkin","NHL","Washington Capitals",1997,105000,"Tech","M","Car","Hot Dog","No",4e+05,0,2,0.173984136,0.01,0.460494846,FALSE,76,"Grace",13,"M",0,0,0,"No","No","Yes",971.85,28,"Digital",1950.03,0.623404255,0.376595745,0.82,0.184,"DCArea"
1,"Personal",0,51,45,"Yes",0,120,"HS","Connor McMichael","NHL","Philadelphia Flyers",2016,85000,"Finance","D","Uber/Taxi","Beer","No",1300000,2,2,0.076852454,0.060106474,0.892208063,TRUE,32.40861089,"Ivy",2,"F",500,3,0.06,"No","No","Yes",0,1,"Digital",500,0.737588652,0.262411348,0.8,0.085,"Northeast"
1,"Personal",0,92,45,"Yes",1222.85,252,"SC","Tom Wilson","Other","Washington Capitals",2014,95000,"Gov","M","Public","Beer","No",2150000,0,4,0.150656128,0.050095887,0.184516442,FALSE,72,"David",14,"M",500,2,0.05,"Yes","No","No",389.35,11,"Digital",2112.2,0.553900709,0.446099291,0.8,0.159,"South"
1,"Personal",0,63,45,"Yes",1320.24,254,"HS","Tom Wilson","NHL","Washington Capitals",1996,115000,"Manufact","M","Car","Beer","No",950000,0,4,0.049502911,0.040305759,0.111895251,FALSE,42,"Emma",18,"M",0,2,0.26,"No","No","No",1007.77,29,"Digital",2328.01,0.470212766,0.529787234,0.73,0.028,"South"
1,"Personal",0,53,30,"Yes",1280.1,32,"BD","Jakob Chychrun","NHL","Washington Capitals",2022,90000,"Manufact","M","Car","Other","No",1200000,1,4,0.004493662,0.134765676,0.649943597,FALSE,72,"David",12,"M",1760.425,2,0.41,"No","No","Yes",128.24,3,"Digital",3168.765,0.707092199,0.292907801,0.54,0.061,"DCArea"
0,"Business",0,41,45,"Yes",766.06,201,"BD","Alexander Ovechkin","NHL","New Jersey Devils",2018,130000,"Finance","M","Public","Peanuts","No",2700000,4,2,0.089356113,0.115631959,0.682538941,TRUE,72,"Ivy",10,"M",1064.5125,0,0.14,"No","No","No",85.55,1,"Digital",1916.1225,0.782269504,0.217730496,0.93,0.188,"Northeast"
1,"Personal",0,81,60,"Yes",1734.03,32,"MD","Anthony Beauvillier","NHL","Washington Capitals",1979,60000,"Edu","M","Car","Beer","No",1500000,1,4,0.248016477,0.017949347,0.355363754,FALSE,71,"David",40,"M",0,1,0.33,"Yes","Yes","Yes",7982.59,46,"Digital",9716.62,0.443262411,0.556737589,0.56,0.215,"DCArea"
1,"Personal",0,98,45,"Yes",991.02,144,"BD","Alexander Ovechkin","Other","Philadelphia Flyers",2013,60000,"Tech","M","Car","Burger","No",9e+05,0,4,0.031654903,0.159760628,0.9,FALSE,57,"Emma",11,"M",0,2,0.54,"No","No","No",426.7,12,"Digital",1417.72,0.421985816,0.578014184,0.91,0.052,"Northeast"
1,"Personal",0,60,0,"Yes",846.55,116,"HS","T.J. Oshie","NHL","Philadelphia Flyers",1990,140000,"Finance","M","Public","Beer","No",1500000,1,2,0.117818919,0.043975093,0.107080026,FALSE,58,"David",19,"M",1030,2,0,"No","No","Yes",1213.45,35,"Digital",3090,0.79929078,0.20070922,0.39,0.058,"Northeast"
1,"Personal",0,97,-30,"Yes",894,38,"BD","John Carlson","NHL","Washington Capitals",1995,130000,"Gov","M","Other","Beer","No",2650000,1,2,0.242727069,0.064976263,0.466075155,FALSE,28,"David",25.5,"M",500,1,0.42,"Yes","Yes","No",5196.01,30,"Digital",6590.01,0.810638298,0.189361702,0.98,0.154,"DCArea"
1,"Personal",0,31,30,"Yes",834.58,32,"BD","Tom Wilson","NHL","Washington Capitals",2019,145000,"Gov","M","Car","Hot Dog","No",650000,2,2,0.147759976,0.01,0.612064119,FALSE,65,"Emma",15.5,"M",1305.2125,2,0.03,"No","No","No",209.59,6,"Digital",2349.3825,0.829078014,0.170921986,0.92,0.14,"DCArea"
1,"Personal",0,27,30,"Yes",782.51,85,"SC","Logan Thompson","NHL","Other",2022,80000,"Finance","M","Car","Beer","No",1e+05,4,2,0.008231129,0.202316021,0.737799676,FALSE,76,"Emma",15,"M",1130.775,1,0.3,"Yes","No","No",122.11,3,"Digital",2035.395,0.471631206,0.528368794,0.66,0.144,"South"
1,"Personal",0,74,30,"Yes",848.38,38,"SC","Ethen Frank","Other","Washington Capitals",2011,1e+05,"Manufact","M","Public","Hot Dog","No",2900000,0,2,0.128549571,0.088228969,0.751903175,FALSE,65.21433103,"David",8,"M",0,4,0,"No","No","No",486.45,14,"Physical",1334.83,0.84893617,0.15106383,0.94,0.165,"DCArea"
1,"Personal",0,82,15,"Yes",1738.46,2,"HS","T.J. Oshie","NHL","Washington Capitals",1986,1e+05,"Gov","M","Car","Specialty","No",1900000,0,4,0.130270307,0.011378457,0.635560789,FALSE,71,"Frank",40,"M",0,4,0.2,"Yes","No","No",6773.48,39,"Digital",8511.94,0.742553191,0.257446809,0.99,0.2,"DCArea"
0,"Personal",0,82,45,"Yes",904.7,197,"PHD","T.J. Oshie","Other","New Jersey Devils",2018,110000,"Finance","M","Car","Beer","No",2550000,2,2,0.070297893,0.023688122,0.682625088,TRUE,71.33328893,"Grace",6,"M",500,0,0.26,"Yes","Yes","No",0,1,"Digital",1404.7,0.488652482,0.511347518,0.72,0.031,"Northeast"
1,"Personal",0,79,30,"Yes",665.72,35,"MD","Rasmus Sandin","NHL","Washington Capitals",2002,95000,"Finance","M","Other","Peanuts","No",1400000,0,2,0.174706355,0.043793186,0.94,FALSE,51.11746167,"David",16,"M",1831.2875,2,0.21,"Yes","Yes","No",799.31,23,"Digital",3296.3175,0.406382979,0.593617021,0.78,0.141,"DCArea"
0,"Personal",0,66,30,"Yes",899.73,254,"HS","Connor McMichael","Other","Washington Capitals",2005,115000,"Tech","M","Public","Soda","No",1400000,0,2,0.036378968,0.066805722,0.179113665,FALSE,58.61985486,"Emma",16,"M",0,1,0.4,"No","No","No",693.06,20,"Digital",1592.79,0.796453901,0.203546099,0.98,0.04,"Northeast"
0,"Personal",0,88,30,"Yes",981.64,85,"SC","John Carlson","Other","Washington Capitals",1993,120000,"Tech","S","Car","Hot Dog","No",2e+06,1,2,0.093525929,0.062337467,0.075510847,FALSE,66,"Frank",17.5,"M",1045.28,1,0.15,"No","No","No",1108.92,32,"Digital",3135.84,0.425531915,0.574468085,1,0.021,"West"
1,"Personal",0,50,30,"Yes",550.74,144,"HS","Dylan Strome","NHL","Philadelphia Flyers",2000,130000,"Edu","M","Car","Soda","No",3e+05,0,2,0.127698004,0.04609435,0.128810538,FALSE,49,"Emma",13,"M",500,0,0.12,"Yes","No","No",0,25,"Digital",1050.74,0.44893617,0.55106383,0.78,0.07,"Northeast"
1,"Personal",0,85,45,"Yes",924.75,249,"MD","Matt Roy","Other","Washington Capitals",2000,120000,"Gov","M","Car","Soda","No",2150000,0,4,0.046620946,0.022440956,0.09838428,FALSE,58,"Emma",12,"M",500,4,0.42,"No","No","Yes",0,25,"Digital",1424.75,0.55106383,0.44893617,0.54,0.04,"South"
1,"Personal",0,25,0,"Yes",1144.27,85,"SC","Dylan Strome","NHL","Washington Capitals",2025,35000,"Gov","M","Public","Beer","No",350000,1,4,0.034633685,0.226866683,0.754175264,FALSE,66.57693752,"Ivy",9.5,"M",0,3,0.14,"Yes","No","No",92.08,1,"Digital",1236.35,0.739716312,0.260283688,0.78,0.014,"South"
1,"Personal",0,61,15,"Yes",843.84,197,"PHD","John Carlson","NHL","New Jersey Devils",1989,105000,"Finance","S","Uber/Taxi","Popcorn","No",650000,1,2,0.038688996,0.102785876,0.162823198,FALSE,77,"David",33,"M",500,2,0.29,"No","No","No",5703.25,36,"Digital",7047.09,0.710638298,0.289361702,0.78,0.096,"Northeast"
1,"Personal",0,58,45,"Yes",772.39,1,"MD","Alexander Ovechkin","NHL","Washington Capitals",2024,45000,"Gov","S","Other","Popcorn","No",1200000,0,2,0.167635531,0.01,0.707575557,FALSE,75,"Grace",13,"M",2127.95,2,0.23,"No","Yes","Yes",78.79,1,"Digital",2979.13,0.921276596,0.078723404,0.97,0.25,"DCArea"
0,"Shared",0,34,60,"Yes",838.8,32,"AD","John Carlson","NHL","Washington Capitals",2024,70000,"Edu","M","Uber/Taxi","Soda","No",550000,1,2,0.032620527,0.068144771,0.86,FALSE,51.56490314,"Ivy",10,"M",1141.5,2,0.37,"Yes","No","No",74.4,1,"Physical",2054.7,0.569503546,0.430496454,0.98,0.04,"West"
1,"Personal",0,78,30,"Yes",1082.19,32,"AD","Andrew Mangiapane","NHL","Washington Capitals",1986,45000,"Tech","S","Car","Hot Dog","No",1550000,0,2,0.021319553,0.153684328,0.226146545,FALSE,24,"Emma",49,"M",3627.37,1,0,"No","No","No",6172.55,39,"Digital",10882.11,0.40141844,0.59858156,0.99,0.115,"DCArea"
1,"Business",0,51,45,"Yes",820.37,249,"MD","Sonny Milano","Other","Philadelphia Flyers",2020,95000,"Finance","M","Car","Burger","No",1850000,2,2,0.010641885,0.055398444,0.166136464,FALSE,62,"Frank",13.5,"M",1025.4625,1,0.53,"Yes","Yes","Yes",0,5,"Digital",1845.8325,0.50141844,0.49858156,0.89,0.078,"South"
1,"Personal",0,22,30,"Yes",0,144,"AD","Dylan Strome","Other","Philadelphia Flyers",2023,135000,"Gov","M","Public","Other","No",50000,0,1,0.173865811,0.061585055,0.85,FALSE,65,"Grace",6,"M",500,3,0.38,"Yes","Yes","No",78.58,2,"Digital",578.58,0.907092199,0.092907801,0.52,0.329,"Northeast"
0,"Shared",0,30,30,"No",852.71,38,"BD","Alexander Ovechkin","NHL","Washington Capitals",2017,85000,"Tech","D","Car","Burger","No",550000,1,2,0.264212637,0.01,0.864788923,TRUE,48,"Grace",6,"M",1157.15,2,0,"No","No","No",73.01,1,"Digital",2082.87,0.645390071,0.354609929,0.75,0.293,"DCArea"
1,"Personal",0,39,30,"Yes",1192.35,259,"AD","T.J. Oshie","NHL","Washington Capitals",2019,195000,"Finance","M","Public","Soda","No",1e+06,0,4,0.139357587,0.009044831,0.016954613,FALSE,75,"Frank",18.5,"M",1755.575,1,0.43,"No","No","No",212.11,6,"Digital",3160.035,0.715602837,0.284397163,0.87,0.021,"South"
0,"Personal",0,24,45,"Yes",916.51,187,"BD","Alexander Ovechkin","NHL","Washington Capitals",2019,50000,"Finance","S","Public","Beer","No",350000,0,2,0.030039018,0.049731542,0.006784697,FALSE,48,"Emma",13,"M",1392.2875,2,0.24,"No","Yes","No",197.32,6,"Physical",2506.1175,0.45177305,0.54822695,0.84,0.193,"South"
1,"Personal",0,78,45,"Yes",1189.64,1,"HS","Nic Dowd","NHL","Washington Capitals",2003,110000,"Tech","M","Public","Hot Dog","No",3600000,0,4,0.107965316,0.043491894,0.765418137,FALSE,66.40167241,"Frank",26,"M",2444.425,5,0.39,"No","No","No",765.9,22,"Digital",4399.965,0.870212766,0.129787234,0.84,0.006,"DCArea"
1,"Personal",0,78,30,"Yes",838.83,206,"SC","T.J. Oshie","NHL","Other",2017,85000,"Gov","M","Other","Beer","No",1150000,0,2,0.001340614,0.102158965,0.93,FALSE,67.85993745,"Other",13,"M",2097.075,4,0.19,"Yes","No","No",0,8,"Physical",2935.905,0.567375887,0.432624113,0.85,0.055,"Northeast"
1,"Shared",0,63,30,"Yes",940.46,32,"MD","Dylan Strome","NHL","Washington Capitals",2018,105000,"Tech","M","Uber/Taxi","Soda","No",1e+05,0,2,0,0.3,0.693646142,FALSE,66,"Other",11,"M",500,2,0.2,"No","No","No",248.52,7,"Digital",1688.98,0.856028369,0.143971631,0.84,0.078,"DCArea"
0,"Business",0,26,30,"No",1242.86,254,"PHD","Dylan Strome","Other","Washington Capitals",2020,70000,"Tech","M","Car","Hot Dog","No",8e+05,5,4,0.135341814,0.026516249,0.151098303,TRUE,56.03497076,"Grace",15,"M",1553.575,1,0.22,"No","Yes","Yes",0,1,"Digital",2796.435,0.926950355,0.073049645,0.54,0.051,"South"
0,"Personal",0,61,45,"Yes",1267.25,32,"HS","Nicklas Backstrom","Other","Philadelphia Flyers",2021,75000,"Finance","M","Car","Hot Dog","No",2050000,0,4,0.155981478,0.011119235,0.154262399,FALSE,61,"David",9,"M",0,2,0.39,"No","No","No",154.46,4,"Digital",1421.71,0.904255319,0.095744681,0.56,0.099,"Midwest"
0,"Personal",0,78,60,"Yes",893.34,249,"AD","Alexander Ovechkin","Other","Washington Capitals",2011,45000,"Manufact","M","Public","Specialty","No",2400000,1,4,0.059932747,0.01,0.151004636,FALSE,76,"David",9,"F",500,3,0.27,"No","No","Yes",0,14,"Digital",1393.34,0.39787234,0.60212766,0.4,0.18,"South"
1,"Business",0,85,30,"Yes",904.11,54,"SC","Tom Wilson","NHL","Washington Capitals",2000,80000,"Finance","M","Car","Hot Dog","No",1900000,1,2,0.092676225,0.055839934,0.8,FALSE,24.38371349,"Emma",6.5,"M",0,3,0.25,"Yes","No","No",0,25,"Digital",904.11,0.630496454,0.369503546,0.77,0.211,"DCArea"
0,"Personal",0,57,30,"Yes",954.68,85,"HS","Nic Dowd","NHL","Other",1996,70000,"Gov","M","Uber/Taxi","Beer","No",1050000,5,2,0.098691508,0.020506746,0.177004927,FALSE,66,"Frank",11,"M",0,2,0.23,"No","Yes","No",1004.11,29,"Digital",1958.79,0.640425532,0.359574468,0.98,0.163,"Midwest"
0,"Business",0,60,15,"Yes",988.89,132,"HS","Sonny Milano","Other","Washington Capitals",2008,60000,"Finance","M","Uber/Taxi","Beer","No",850000,1,4,0.004087794,0.049991871,0.078870195,FALSE,69.91005764,"Emma",12,"M",1236.1125,2,0,"No","Yes","No",0,17,"Digital",2225.0025,0.681560284,0.318439716,0.4,0.035,"West"
0,"Personal",0,82,30,"Yes",1155.91,259,"BD","Alexander Ovechkin","NHL","Washington Capitals",2011,85000,"Gov","M","Public","Other","No",3450000,2,4,0.072675515,0.013523383,0.107291903,FALSE,55,"Emma",19,"F",1444.8875,1,0,"No","No","No",0,14,"Digital",2600.7975,0.621985816,0.378014184,0.74,0.081,"South"
1,"Personal",0,65,60,"Yes",1297.23,3,"HS","Tom Wilson","NHL","Washington Capitals",1998,80000,"Tech","M","Uber/Taxi","Soda","No",1450000,1,4,0.128979088,0.086667281,0.743779202,FALSE,68,"Emma",23,"M",2237.81,2,0,"No","Yes","Yes",940.58,27,"Digital",4475.62,0.770921986,0.229078014,0.99,0.056,"DCArea"
0,"Personal",0,50,30,"Yes",2355.2,136,"SC","T.J. Oshie","NHL","Washington Capitals",2021,95000,"Edu","M","Car","Beer","No",2600000,2,8,0.147673179,0.036274258,0.173818384,FALSE,60.8753813,"Frank",12,"M",0,4,0.22,"No","Yes","No",169.6,4,"Physical",2524.8,0.724113475,0.275886525,0.6,0.008,"Midwest"
1,"Personal",0,89,15,"Yes",986.76,1,"BD","T.J. Oshie","Other","Washington Capitals",1986,110000,"Tech","M","Uber/Taxi","Soda","No",1350000,1,2,0.069191849,0.153209727,0.860464855,FALSE,75,"David",13,"M",500,3,0.37,"Yes","No","No",0,39,"Digital",1486.76,0.708510638,0.291489362,0.92,0.019,"DCArea"
0,"Personal",0,76,30,"No",1317.14,85,"BD","Tom Wilson","NHL","Washington Capitals",1998,70000,"Gov","M","Uber/Taxi","Hot Dog","No",2550000,0,4,0.094516801,0.072358581,0.085018707,FALSE,76,"Emma",19,"M",1128.085,3,0,"Yes","No","No",939.03,27,"Digital",3384.255,0.623404255,0.376595745,0.77,0.069,"Midwest"
1,"Business",0,78,-15,"Yes",1083.64,37,"BD","Sonny Milano","NHL","Washington Capitals",1982,125000,"Tech","S","Public","Soda","No",1400000,0,2,0.027088261,0.01,0.86,FALSE,41,"Frank",54,"M",3948.01,2,0.25,"No","No","No",6812.38,43,"Digital",11844.03,0.490780142,0.509219858,0.73,0.104,"DCArea"
1,"Personal",0,59,45,"Yes",785.44,36,"HS","Anthony Beauvillier","NHL","Washington Capitals",2022,1e+05,"Tech","U","Car","Burger","No",1200000,0,2,0.162629363,0.051988968,0.634836097,FALSE,34,"David",10,"M",1118.625,1,0.26,"No","No","No",109.46,3,"Physical",2013.525,0.626950355,0.373049645,0.81,0.205,"DCArea"
1,"Shared",0,41,60,"Yes",1094.61,240,"SC","Tom Wilson","NHL","Philadelphia Flyers",2003,65000,"Finance","M","Car","Soda","No",8e+05,1,4,0.055290099,0.016218174,0.078248279,FALSE,77,"Emma",25,"M",0,3,0.26,"No","No","No",3822.02,22,"Digital",4916.63,0.966843972,0.033156028,0.91,0.013,"Northeast"
1,"Business",0,61,-30,"Yes",873.67,27,"SC","Dylan Strome","NHL","Washington Capitals",1993,130000,"Gov","M","Public","Peanuts","No",5e+05,0,2,0.070271789,0.2148916,0.544461215,FALSE,72,"Emma",17,"M",500,4,0.32,"No","No","No",1110.6,32,"Digital",2484.27,0.275886525,0.724113475,0.47,0.005,"DCArea"
1,"Business",8,54,45,"Yes",2395.36,1,"BD","John Carlson","NHL","Washington Capitals",2025,75000,"Manufact","M","Car","Hot Dog","Other",550000,3,7,0.074,0.041,0.521,FALSE,56,"Alice",19,"M",1265.665,2,0.43,"Yes","No","Yes",135.97,1,"Digital",3796.995,1,0,1,0,"DCArea"
1,"Business",7,54,45,"Yes",2395.36,1,"BD","Nicklas Backstrom","NHL","Washington Capitals",2025,135000,"Finance","M","Car","Hot Dog","Other",1200000,3,8,0.092,0.024,0.848,FALSE,56,"Alice",19,"M",1265.665,2,0.43,"Yes","No","Yes",135.97,1,"Digital",3796.995,1,0,1,0,"DCArea"
1,"Personal",0,64,30,"No",853.26,131,"BD","T.J. Oshie","NHL","Philadelphia Flyers",1987,90000,"Tech","M","Uber/Taxi","Beer","No",2050000,2,2,0.137184926,0.020750102,0.192012133,FALSE,60,"Frank",18.5,"M",1085.025,1,0.33,"Yes","Yes","No",1316.79,38,"Digital",3255.075,0.412765957,0.587234043,0.78,0.082,"Northeast"
0,"Personal",0,34,30,"Yes",722.01,132,"AD","Alexander Ovechkin","Other","Other",2018,70000,"Tech","M","Car","Hot Dog","No",750000,2,2,0.082866889,0.034536436,0.105111455,FALSE,40.09445064,"Ivy",10,"M",0,0,0.32,"No","No","Yes",238.19,7,"Digital",960.2,0.314184397,0.685815603,0.63,0.088,"Midwest"
0,"Personal",0,71,30,"Yes",0,197,"BD","Nicklas Backstrom","NHL","Washington Capitals",2009,55000,"Gov","M","Public","Other","No",1350000,1,2,0.061296106,0.005252169,0.002286674,FALSE,55,"David",13,"M",500,5,0,"Yes","No","No",552.9,16,"Physical",1052.9,0.812056738,0.187943262,0.86,0.092,"Northeast"
0,"Personal",0,63,30,"Yes",1266.08,116,"HS","Alexander Ovechkin","NHL","Other",2013,65000,"Tech","M","Uber/Taxi","Soda","No",1950000,2,4,0.005961676,0.003,0.009042758,FALSE,64,"David",7.5,"M",0,2,0.13,"No","No","No",0,12,"Digital",1266.08,0.714184397,0.285815603,0.94,0.044,"West"
1,"Personal",0,86,45,"Yes",904.73,1,"HS","John Carlson","NHL","Washington Capitals",1990,55000,"Finance","M","Uber/Taxi","Beer","No",2500000,0,2,0.044053616,0.139858778,0.624610696,FALSE,26,"Emma",44.5,"M",3486.87,2,0.05,"Yes","Yes","No",6069.01,35,"Digital",10460.61,0.631914894,0.368085106,0.8,0.046,"DCArea"
0,"Personal",0,45,0,"Yes",773.92,85,"HS","John Carlson","NHL","Washington Capitals",2009,65000,"Finance","M","Car","Burger","No",8e+05,5,2,0.144985907,0.017468928,0.135319679,FALSE,55,"Grace",17,"M",500,2,0,"No","Yes","No",553.47,16,"Digital",1827.39,0.816312057,0.183687943,1,0.046,"Midwest"
1,"Personal",0,95,45,"Yes",992.18,39,"SC","Nic Dowd","NHL","Washington Capitals",1995,140000,"Tech","M","Public","Specialty","No",3750000,0,2,0.110149315,0.01,0.670025028,FALSE,59,"Emma",56,"M",6193.59,2,0,"No","No","Yes",5201.41,30,"Digital",12387.18,0.795035461,0.204964539,0.75,0.213,"DCArea"
1,"Shared",0,51,0,"No",880.12,35,"SC","Alexander Ovechkin","NHL","Washington Capitals",2000,85000,"Finance","S","Car","Burger","No",1050000,0,2,0.18498635,0.015680645,0.91,FALSE,67,"David",15,"M",1100.15,2,0.33,"No","No","Yes",0,25,"Digital",1980.27,0.838297872,0.161702128,0.88,0.256,"DCArea"
1,"Business",0,81,30,"Yes",735.5,40,"MD","Alexander Ovechkin","Other","Washington Capitals",1979,115000,"Finance","M","Car","Hot Dog","No",1400000,0,1,0.056044585,0.049309165,0.97,FALSE,76,"Emma",19,"M",500,5,0.21,"Yes","No","No",1595.39,46,"Physical",2830.89,0.643262411,0.356737589,0.84,0.13,"DCArea"
1,"Personal",0,56,30,"Yes",855.52,85,"MD","Charlie Lindgren","NHL","Washington Capitals",2013,85000,"Gov","M","Uber/Taxi","Soda","No",3050000,2,2,1,0,0.534569387,FALSE,33,"Frank",10.5,"M",500,1,0.04,"Yes","Yes","No",413.92,12,"Physical",1769.44,0.681560284,0.318439716,1,0.33,"South"
