"Y01","Account_Type","Additional_Seats","Age","Arrival_Time","Auto_Renew_STH","Concession_Total","Cust_ID","DistA","Educational_Level","Favorite_Caps_Player","Favorite_Sport","Favorite_Team","First_Year_STH","HouseHold_Income_True","ID","Job_Sector","Last_Contact","Marital","Mode_Of_Transport","Most_Purch_Concession","Mult_Loc","Net_Worth_True","Num_Children","NumSeats","PerSold","PerTransf","PerUsed","Rejoined_STH","Rep_Calls","Rep_Name","Rep_Visits","Seating_Location","Sex","Spent_Other_Teams","State_Name","STH_Attended","Survey_Comp","Team_B_STH","Team_C_STH","Team_Network_Sub","Team_Store_Total","Tenure","Ticket_Form","Total_Spent","Weekday_Attended","Weekday_Sold","Weekend_Attended","Weekend_Sold","Zip_Codes","Contact_Year","Contact_Month","Contact_Day","Contact_Weekday","Contact_Hour","Marital_Original","Region","Flag_Tenure_High","Flag_Survey_Invalid"
1,"Personal",0,70,45,"Yes",1239.64,818999287,40,NA,NA,NA,"Washington Capitals",1999,NA,7569,NA,2021-10-09 02:04:14.95017,"M",NA,"Soda","No",NA,0,4,0,0.3,0.85,FALSE,64,"Frank",18.5,"208","M",1073.475,"Maryland",1,0,NA,NA,"Yes",907.31,26,"Digital",3220.425,0.762411348,0.237588652,0.86,0.048,21206,2021,10,9,"Sat",2,"M","DCArea",0,0
0,"Personal",0,23,45,"Yes",909.71,819102919,NA,"MD","John Carlson","Other","Washington Capitals",2020,NA,7570,"Finance",2023-11-24 00:12:03.853064,"U","Uber/Taxi","Hot Dog","No",450000,0,2,0.050245982,0.043951059,0.159515688,TRUE,77.46473949,"Ivy",11,"113","M",1204.6125,"Vermont",0,0.16,"No","No","No",53.98,1,"Digital",2168.3025,0.387234043,0.612765957,0.79,0.099,5601,2023,11,24,"Fri",0,"U","Northeast",0,0
1,"Personal",0,58,60,"Yes",1515.49,819198696,NA,NA,NA,NA,"New Jersey Devils",2008,NA,7571,NA,2024-08-28 23:30:43.065253,"M",NA,"Popcorn","No",NA,4,4,0.043126667,0.01,0.057351592,FALSE,76,"Frank",31,"Club","M",2241.485,"New Jersey",3,0,NA,NA,"No",2967.48,17,"Digital",6724.455,0.39929078,0.60070922,0.63,0.1,7010,2024,8,28,"Wed",23,"M","Northeast",0,0
1,"Business",0,95,30,"Yes",1271.81,819378879,32,NA,NA,NA,"Washington Capitals",2005,60000,7572,NA,2021-11-29 19:31:31.749372,NA,NA,"Beer","No",1350000,0,4,0.150866744,0.061709563,0.95,FALSE,39,"Frank",11.5,"204","M",0,"Virginia",2,0.25,NA,NA,"No",640.18,20,"Physical",1911.99,0.517730496,0.482269504,0.75,0.288,20105,2021,11,29,"Mon",19,NA,"DCArea",0,0
0,"Personal",0,78,30,"Yes",855.03,819464686,36,NA,NA,NA,"Washington Capitals",2015,NA,7573,NA,2021-12-19 15:18:20.134045,"M",NA,"Burger","No",2050000,2,2,0.043944546,0.021736086,0.696424162,TRUE,65.95463672,"Grace",10.5,"219","M",1068.7875,"Maryland",1,0.21,NA,NA,"Yes",0,1,"Digital",1923.8175,0.587943262,0.412056738,0.57,0.217,21202,2021,12,19,"Sun",15,"M","DCArea",0,0
1,"Personal",0,62,15,"Yes",1343.47,819702913,27,NA,NA,NA,"Washington Capitals",2016,130000,7574,NA,2023-09-23 03:35:09.928447,"M",NA,"Burger","No",NA,1,4,0.062935209,0.019647136,0.751912542,TRUE,54,"Ivy",16,"Club","M",1801.65,"Virginia",1,0,NA,NA,"Yes",97.85,1,"Digital",3242.97,0.464539007,0.535460993,0.86,0.07,20110,2023,9,23,"Sat",3,"M","DCArea",0,0
1,"Personal",0,98,45,"Yes",1542.6,819934076,32,NA,NA,NA,"Washington Capitals",1984,145000,7575,NA,2019-10-06 15:18:30.187179,"M",NA,"Hot Dog","No",NA,1,4,0.064059275,0.208311944,0.95,FALSE,72,"Frank",54.5,"200","M",4332.505,"Virginia",6,0.14,NA,NA,"Yes",7122.41,41,"Digital",12997.515,0.590780142,0.409219858,0.88,0.084,20103,2019,10,6,"Sun",15,"M","DCArea",0,0
1,"Business",0,77,30,"Yes",845.48,820047886,3,NA,NA,NA,"Washington Capitals",2023,NA,7576,NA,2019-09-26 02:33:18.582213,"M",NA,"Hot Dog","No",NA,1,2,0.259016884,0.116639942,0.744495429,FALSE,70,"Grace",7,"425","M",1185.2,"District of Columbia",0,0,NA,NA,"No",102.68,2,"Digital",2133.36,0.467375887,0.532624113,0.77,0.118,20002,2019,9,26,"Thu",2,"M","DCArea",0,0
1,"Personal",0,70,45,"Yes",870.93,820258680,2,NA,NA,NA,"Washington Capitals",2010,NA,7577,NA,2024-04-29 03:17:40.915127,"M",NA,"Beer","No",NA,0,2,0.092250683,0.013788436,0.847881212,FALSE,69,"David",19.5,"214","M",1741.6,"District of Columbia",1,0.3,NA,NA,"No",522.35,15,"Digital",3134.88,0.487234043,0.512765957,0.89,0.059,20003,2024,4,29,"Mon",3,"M","DCArea",0,0
0,"Personal",0,26,60,"Yes",884.39,820297532,249,"HS","Logan Thompson","NHL","Washington Capitals",2017,NA,7578,"Gov",2018-09-30 15:56:11.429812,"M","Other","Burger","No",NA,2,2,0.024554454,0.010581148,0.150005879,FALSE,76,"Emma",9.5,"219","M",500,"West Virginia",0,0.19,"Yes","Yes","No",278.31,NA,"Digital",1662.7,0.657446809,0.342553191,0.54,0.034,25312,2018,9,30,"Sun",15,"M","South",NA,0
1,"Personal",0,70,30,"Yes",862.12,820443047,NA,"SC","T.J. Oshie","NHL","New Jersey Devils",2018,110000,7579,"Manufact",2018-12-14 03:44:02.88661,"U","Public","Beer","No",NA,0,2,0.030250206,0.01,0.91,FALSE,46,"Frank",10,"Club","M",1108.61,"New Jersey",1,0.33,"No","No","No",246.49,7,"Digital",2217.22,0.380141844,0.619858156,0.84,0.095,7009,2018,12,14,"Fri",3,"U","Northeast",0,0
1,"Personal",0,67,30,"Yes",883.29,821205188,85,"BD","Alexander Ovechkin","NHL","Washington Capitals",2019,55000,7580,"Tech",2019-06-19 10:54:38.587172,"M","Uber/Taxi","Burger","No",NA,0,4,0.177022625,0.028360775,0.764415238,TRUE,67.01308195,"Alice",10,"427","M",1244.1,"Delaware",1,0.31,"No","Yes","Yes",111.99,1,"Digital",2239.38,0.957411348,0.042588652,0.85,0.227,19909,2019,6,19,"Wed",10,"M","South",0,0
1,"Personal",0,NA,30,"Yes",594.64,821239819,40,NA,NA,NA,"Washington Capitals",2017,NA,7581,NA,2023-10-12 01:42:28.941522,"M",NA,"Specialty","No",NA,2,2,1,0,0.94,FALSE,69,"Grace",12,"422","M",1094.5375,"Maryland",1,0.16,NA,NA,"No",280.99,8,"Digital",1970.1675,0.568085106,0.431914894,0.95,0.178,21206,2023,10,12,"Thu",1,"M","DCArea",0,0
0,"Business",0,63,30,"Yes",1274.31,821315548,252,NA,NA,NA,"Other",2025,135000,7582,NA,2021-11-02 10:13:53.327432,"M",NA,"Beer","No",1250000,1,4,0.018705184,0.04649808,0.653343612,FALSE,58,"Ivy",10,"Club","M",500,"West Virginia",1,0.29,NA,NA,"Yes",92.94,1,"Digital",1867.25,0.368085106,0.631914894,0.57,0.049,25301,2021,11,2,"Tue",10,"M","South",0,0
0,"Personal",0,37,30,"Yes",910.34,821434925,NA,"MD","Lars Eller","NHL","Other",2019,NA,7583,"Finance",2021-05-18 04:48:31.437202,"S","Car","Other","No",NA,1,4,0.346396917,0.020423842,0.157512012,TRUE,69.80675159,"Ivy",9,"431","M",500,"Minnesota",3,0,"No","Yes","No",0,1,"Digital",1410.34,0.777304965,0.222695035,0.79,0.074,55110,2021,5,18,"Tue",4,"S","Midwest",0,0
1,"Personal",0,75,45,"No",749.43,821500355,32,NA,NA,NA,"Washington Capitals",2025,NA,7584,NA,2022-08-03 01:55:38.64273,NA,NA,"Peanuts","No",NA,2,2,0.093810005,0.138538922,0.745349967,FALSE,NA,NA,12,"430","M",1038.0625,"Virginia",4,0.57,NA,NA,"No",81.02,1,"Physical",1868.5125,0.880141844,0.119858156,0.9,0.152,20107,2022,8,3,"Wed",1,NA,"DCArea",0,0
1,"Personal",0,70,60,"Yes",753.94,821527498,37,"PHD","John Carlson","Other","Washington Capitals",2024,NA,7585,"Finance",2024-10-30 13:12:09.350587,"S","Car","Soda","No",NA,0,2,0.065314066,0.069163206,0.864312084,FALSE,63.25057239,NA,15.5,"224",NA,1884.85,"Maryland",1,0,"No","No","No",0,1,"Digital",2638.79,0.529078014,0.470921986,0.64,0.082,21211,2024,10,30,"Wed",13,"S","DCArea",0,0
0,"Shared",0,55,60,"No",830.47,821570798,132,"HS","Lars Eller","Other","Philadelphia Flyers",2017,NA,7586,"Gov",2020-03-08 20:34:18.047229,"S","Public","Beer","No",NA,1,2,0.044216836,0.076355758,0.852930183,TRUE,39.69211236,"Alice",6,"100","M",500,"Pennsylvania",1,0,"No","No","Yes",59.59,NA,"Digital",1390.06,0.787234043,0.212765957,1,0.008,19001,2020,3,8,"Sun",20,"S","Northeast",NA,0
0,"Personal",0,58,0,"No",863.12,821815217,135,NA,NA,NA,"Philadelphia Flyers",2025,NA,7587,NA,2023-09-05 00:54:13.032064,"M",NA,"Soda","No",NA,2,2,0,0.3,0.99,FALSE,42.05281796,"Alice",10.5,"203","M",1078.9,"Pennsylvania",2,0,NA,NA,"No",0,1,"Digital",1942.02,0.54964539,0.45035461,0.61,0.064,19009,2023,9,5,"Tue",0,"M","Northeast",0,0
1,"Personal",0,64,60,"Yes",938.86,821850681,1,NA,NA,NA,"Washington Capitals",2019,NA,7588,NA,2019-02-28 03:26:33.35215,"M",NA,"Other","No",1650000,0,4,0.01552008,0.183612526,0.788005416,TRUE,70.64705303,"Grace",11,"417","M",1040.48,"District of Columbia",0,0.17,NA,NA,"No",101.62,1,"Digital",2080.96,0.461702128,0.538297872,0.7,0.018,20001,2019,2,28,"Thu",3,"M","DCArea",0,0
1,"Personal",0,31,30,"Yes",1707.37,822065678,3,NA,NA,NA,"Washington Capitals",2022,NA,7589,NA,2023-03-15 10:16:02.584747,"M",NA,"Beer","No",NA,1,8,1,0,0.96257375,FALSE,72.91608232,"Other",15,"426","M",1707.37,"District of Columbia",2,0.17,NA,NA,"No",0,3,"Digital",3414.74,0.760992908,0.239007092,0.83,0.358,20008,2023,3,15,"Wed",10,"M","DCArea",0,0
0,"Personal",0,31,-15,"Yes",691.91,822092057,249,NA,NA,NA,"Washington Capitals",2023,NA,7590,NA,2022-08-18 16:35:32.397936,"M",NA,"Hot Dog","No",NA,2,2,0.018043096,0.023132162,0.69,FALSE,NA,"Alice",7,"422","M",500,"West Virginia",1,0.26,NA,NA,"Yes",82.92,2,"Digital",1274.83,0.663120567,0.336879433,0.31,0.07,25312,2022,8,18,"Thu",16,"M","South",0,0
1,"Personal",0,NA,0,"No",868.79,822468732,37,"BD","Anthony Beauvillier","Other","Washington Capitals",2017,85000,7591,"Tech",2019-05-07 15:54:46.619912,"M","Car","Soda","No",NA,4,2,0.037283251,0.138361443,0.74522113,TRUE,60.36300369,"Ivy",9,"114","M",500,"Maryland",1,0,"No","No","No",74.77,1,"Digital",1443.56,0.833333333,0.166666667,0.96,0.036,21208,2019,5,7,"Tue",15,"M","DCArea",0,0
0,"Personal",0,89,60,"Yes",862,822573090,NA,NA,NA,NA,"Washington Capitals",2015,145000,7592,NA,2019-12-18 00:44:10.704311,"M",NA,"Popcorn","No",4450000,1,2,0.110923652,0.007866263,0.03408574,TRUE,76.65377404,"Other",10.5,"220","M",500,"Kansas",0,0.28,NA,NA,"Yes",104.98,3,"Digital",1466.98,0.789361702,0.210638298,0.83,0.008,66110,2019,12,18,"Wed",0,"M","Midwest",0,0
1,"Shared",0,98,45,"No",1309.82,822600672,40,"AD","Alexander Ovechkin","Other","Washington Capitals",1990,105000,7593,"Finance",2020-01-07 20:00:24.896841,NA,"Uber/Taxi","Burger","No",1600000,2,4,0.024225698,0.063124781,0.88,FALSE,66,"Frank",45,"419","M",3697.895,"Maryland",2,0.36,"Yes","No","No",6085.97,35,"Digital",11093.685,0.443262411,0.556737589,0.96,0.028,21206,2020,1,7,"Tue",20,NA,"DCArea",0,0
0,"Shared",0,26,45,"No",783.59,822614378,NA,NA,NA,NA,"New Jersey Devils",2024,NA,7594,NA,2020-06-28 01:36:22.052645,NA,NA,"Specialty","No",NA,1,2,0.023760816,0.016524547,0.05566184,FALSE,65.16203737,"Grace",11,"414","M",1046.0625,"South Dakota",0,0,NA,NA,"No",53.26,1,"Digital",1882.9125,0.478014184,0.521985816,0.81,0.027,57101,2020,6,28,"Sun",1,NA,"Midwest",0,0
1,"Personal",0,88,30,"Yes",1001.6,822689204,215,NA,NA,NA,"Other",2015,125000,7595,NA,2021-11-04 15:50:05.566961,"M",NA,"Beer","No",NA,2,4,0.078378839,0.015477928,0.097198768,FALSE,67,"Ivy",11,"423","M",500,"North Carolina",3,0,NA,NA,"No",0,10,"Digital",1501.6,0.725531915,0.274468085,0.28,0.096,27506,2021,11,4,"Thu",15,"M","South",0,0
1,"Personal",0,23,30,"No",765.88,822698040,32,"BD","Tom Wilson","NHL","Washington Capitals",2021,NA,7596,"Gov",2023-11-09 06:11:01.658974,"M","Uber/Taxi","Popcorn","No",NA,0,2,0.017858545,0.184493964,0.864625196,FALSE,62,"David",9,"104","M",1144.8375,"Virginia",0,0.44,"No","No","Yes",149.99,4,"Digital",2060.7075,0.867375887,0.132624113,0.93,0.026,20107,2023,11,9,"Thu",6,"M","DCArea",0,0
1,"Shared",0,95,15,"No",818.38,822753724,1,NA,NA,NA,"Washington Capitals",2021,80000,7597,NA,2024-10-07 23:34:51.168916,"S",NA,"Beer","No",NA,1,2,0.072222899,0.079738821,0.798770802,FALSE,75,"David",10,"Club","M",500,"District of Columbia",1,0.06,NA,NA,"No",0,4,"Digital",1318.38,0.289361702,0.710638298,0.57,0.03,20001,2024,10,7,"Mon",23,"S","DCArea",0,0
0,"Shared",9,55,30,"Yes",2151.29,822775725,NA,NA,NA,NA,"Other",2015,NA,7598,NA,2022-09-08 04:01:28.103472,"M",NA,"Hot Dog","Other",NA,2,7,0.002,0.152,1,TRUE,72.68333521,"Grace",14.5,"427","M",0,"California",2,0.27,NA,NA,"No",131.94,1,"Digital",2283.23,0,0,1,0,90010,2022,9,8,"Thu",4,"M","West",0,0
0,"Shared",7,55,30,"Yes",2151.29,822775725,NA,NA,NA,NA,"Other",2015,70000,7599,NA,2022-09-08 04:01:28.103472,"M",NA,"Hot Dog","Other",NA,2,9,0.002,0.15,1,TRUE,72.68333521,"Grace",NA,"215","M",0,"California",2,0.27,NA,NA,"No",131.94,NA,"Digital",2283.23,0,0,1,0,90010,2022,9,8,"Thu",4,"M","West",NA,0
1,"Business",0,26,45,"Yes",1226.14,822958879,3,"HS","Alexander Ovechkin","NHL","Washington Capitals",2021,60000,7600,"Hosp",2019-03-14 08:56:50.474132,"S","Car","Popcorn","No",NA,2,4,0.029452687,0.282785656,0.740555738,FALSE,59,"Alice",13,"121","M",1730.625,"District of Columbia",1,0.35,"No","No","Yes",158.36,4,"Digital",3115.125,0.438297872,0.561702128,0.97,0.048,20008,2019,3,14,"Thu",8,"S","DCArea",0,0
1,"Personal",0,31,60,"Yes",783.35,823119262,3,NA,NA,NA,"Washington Capitals",2016,1e+05,7601,NA,2024-09-07 11:55:55.18612,"M",NA,"Beer","No",NA,2,2,0.143385975,0.096606025,0.95214783,FALSE,60,NA,12.5,"216","M",1377.1375,"District of Columbia",1,0.26,NA,NA,"Yes",318.36,9,"Digital",2478.8475,0.816312057,0.183687943,0.6,0.195,20007,2024,9,7,"Sat",11,"M","DCArea",0,0
1,"Personal",0,59,15,"Yes",1310.76,823186858,120,"AD","Ethen Frank","NHL","Philadelphia Flyers",2010,125000,7602,"Finance",2024-06-14 21:29:00.174689,"M","Public","Other","No",NA,1,4,0.052704852,0.129053789,0.26010381,FALSE,64,"Emma",NA,"213","M",0,"Pennsylvania",3,0.54,"No","Yes","No",527.79,15,"Digital",1838.55,0.389361702,0.610638298,0.62,0.078,19010,2024,6,14,"Fri",21,"M","Northeast",0,0
1,"Personal",0,31,30,"Yes",766.72,823449233,39,"BD","Tom Wilson","NHL","Washington Capitals",2021,NA,7603,"Tech",2018-02-23 00:08:36.625703,"D","Public","Soda","No",6e+05,NA,2,0.030829177,0.20999944,0.653299402,FALSE,45,"Emma",11.5,"212","M",1134.725,"Maryland",0,0.35,"No","No","Yes",141.06,4,"Digital",2042.505,0.85248227,0.14751773,0.88,0.029,21212,2018,2,23,"Fri",0,"D","DCArea",0,0
1,"Personal",0,30,30,"Yes",1043.36,823547192,198,NA,NA,NA,"New Jersey Devils",2016,NA,7604,NA,2024-03-11 07:54:41.537569,"M",NA,"Popcorn","No",NA,2,4,0.410715784,0.014110711,0.193813732,FALSE,77,"Ivy",8,"404","M",0,"New Jersey",3,0.1,NA,NA,"No",319.02,9,"Digital",1362.38,0.820567376,0.179432624,0.84,0.033,7006,2024,3,11,"Mon",7,"M","Northeast",0,0
1,"Business",18,80,15,"Yes",2570.27,823629912,32,"AD","John Carlson","NHL","Washington Capitals",2001,80000,7605,"Tech",2024-06-14 21:59:31.784469,"M","Public","Soda","Other",NA,1,9,0.052,0.012,0.614,FALSE,53,"David",25,"417","M",1706.545,"Virginia",3,0.15,"No","No","No",842.82,24,"Digital",5119.635,1,0,1,0,20101,2024,6,14,"Fri",21,"M","DCArea",0,0
1,"Business",18,80,15,"Yes",2570.27,823629912,32,"PHD","Nicklas Backstrom","NHL","Washington Capitals",2001,80000,7606,"Finance",2024-06-14 21:59:31.784469,"M","Car","Soda","Other",2150000,1,9,0.035,0.014,1,FALSE,53,"David",25,"415","M",1706.545,"Virginia",3,0.15,"No","Yes","No",842.82,NA,"Digital",5119.635,1,0,1,0,20101,2024,6,14,"Fri",21,"M","DCArea",NA,0
1,"Business",18,80,15,"Yes",2570.27,823629912,NA,"BD","Dylan McIlrath","Other","Washington Capitals",2001,NA,7607,"Gov",2024-06-14 21:59:31.784469,"M","Car","Soda","Other",NA,1,9,0.042,0.009,0.601,FALSE,53,"David",25,"401","M",1706.545,"Virginia",3,0.15,"No","Yes","No",842.82,24,"Digital",5119.635,1,0,1,0,20101,2024,6,14,"Fri",21,"M","DCArea",0,0
1,"Personal",0,NA,30,"Yes",763.37,823787926,32,NA,NA,NA,"Washington Capitals",2007,NA,7608,NA,2019-02-08 05:51:06.103137,NA,NA,"Burger","No",NA,1,2,0.185239305,0.111616302,0.462613528,FALSE,71,"Frank",23,"426","M",500,"Virginia",2,0.19,NA,NA,"Yes",3125.74,NA,"Physical",4389.11,0.888652482,0.111347518,0.93,0.068,20107,2019,2,8,"Fri",5,NA,"DCArea",NA,0
1,"Personal",0,NA,15,"Yes",968.53,823970518,0,NA,NA,NA,"Washington Capitals",1998,NA,7609,NA,2018-01-20 10:52:12.548958,"D",NA,"Beer","No",NA,0,2,0.125335012,0.181372818,0.648927445,FALSE,74,NA,51,"Club","F",5657.73,"District of Columbia",2,0.32,NA,NA,"No",4689.2,27,"Digital",11315.46,0.468085106,0.531914894,0.4,0.146,20004,2018,1,20,"Sat",10,"D","DCArea",0,0
1,"Personal",0,58,30,"Yes",1717.44,824053885,32,"PHD","Alexander Ovechkin","NHL","Washington Capitals",1995,115000,7610,"Tech",2021-06-03 20:05:12.751827,"M","Public","Beer","No",NA,3,8,0.20526157,0.01,0.662859365,FALSE,49,"Frank",17,"411","M",1382.49,"Virginia",3,0.51,"No","No","Yes",1047.54,30,"Digital",4147.47,0.870212766,0.129787234,0.89,0.354,20101,2021,6,3,"Thu",20,"M","DCArea",0,0
1,"Personal",0,66,0,"Yes",1110.5,824411458,132,NA,NA,NA,"Philadelphia Flyers",2000,80000,7611,NA,2021-08-28 15:59:16.305836,"M",NA,"Specialty","No",1900000,1,4,0.215088885,0.029004971,0.076255116,FALSE,39,"Emma",11.5,"217","M",500,"Pennsylvania",4,0,NA,NA,"Yes",868.72,25,"Digital",2479.22,0.634751773,0.365248227,0.71,0.107,19001,2021,8,28,"Sat",15,"M","Northeast",0,0
1,"Personal",0,74,45,"Yes",713.06,824472505,209,NA,NA,NA,"New Jersey Devils",2007,95000,7612,NA,2021-07-28 19:50:23.591171,"M",NA,"Popcorn","No",1100000,1,2,0.036721034,0.020001139,0.088130052,FALSE,45,"David",7,"431","M",0,"New Jersey",1,0,NA,NA,"No",620.6,18,"Physical",1333.66,0.256028369,0.743971631,0.15,0.073,7010,2021,7,28,"Wed",19,"M","Northeast",0,0
1,"Personal",0,69,0,"Yes",897.22,825006136,198,NA,NA,NA,"New Jersey Devils",1977,NA,7613,NA,2024-07-30 10:17:35.20231,NA,NA,"Other","No",NA,0,2,0.156399879,0.006490852,0.109931611,FALSE,66,"Frank",19.5,"218","M",1280.775,"New Jersey",4,0,NA,NA,"Yes",1664.33,48,"Digital",3842.325,0.975177305,0.024822695,0.96,0.005,7002,2024,7,30,"Tue",10,NA,"Northeast",0,0
1,"Personal",0,72,30,"Yes",759.98,825054156,32,NA,NA,NA,"Washington Capitals",2017,130000,7614,NA,2024-09-09 18:40:02.605677,"M",NA,"Soda","No",1500000,0,2,0.040574342,0.073682033,0.822001488,TRUE,73.12831199,"Grace",11,"Club","M",500,"Virginia",1,0.3,NA,NA,"Yes",0,1,"Digital",1259.98,0.626241135,0.373758865,0.88,0.044,20102,2024,9,9,"Mon",18,"M","DCArea",0,0
1,"Personal",0,25,15,"No",1193.9,825244746,198,NA,NA,NA,"New Jersey Devils",2022,90000,7615,NA,2021-05-19 23:57:40.398363,"M",NA,"Beer","No",450000,0,4,0.03127253,0.033773736,0.98,FALSE,69,"David",11,"103","M",1666.7125,"New Jersey",1,0.32,NA,NA,"No",139.47,3,"Digital",3000.0825,0.392198582,0.607801418,0.98,0.06,7006,2021,5,19,"Wed",23,"M","Northeast",0,0
0,"Personal",0,23,30,"Yes",1097.92,825301427,187,NA,NA,NA,"New Jersey Devils",2021,60000,7616,NA,2024-01-30 21:01:59.294163,"D",NA,"Hot Dog","No",NA,NA,4,0.009313136,0.01,0.95,FALSE,57.22904932,"Frank",8.5,"217","M",500,"New Jersey",1,0.13,NA,NA,"No",168.44,4,"Digital",1766.36,0.421276596,0.578723404,0.86,0.034,7001,2024,1,30,"Tue",21,"D","Northeast",0,0
1,"Personal",0,26,30,"No",821.33,825325154,28,NA,NA,NA,"Washington Capitals",2020,NA,7617,NA,2022-09-16 17:41:30.891109,"M",NA,"Popcorn","No",NA,0,2,0.140334805,0.01,0.841905353,FALSE,46.1337178,"Frank",12.5,"204","M",1246.1625,"Virginia",1,0.22,NA,NA,"No",175.6,5,"Digital",2243.0925,0.555319149,0.444680851,0.98,0.21,20109,2022,9,16,"Fri",17,"M","DCArea",0,0
0,"Personal",0,NA,45,"Yes",999.03,825736051,NA,"BD","Alexander Ovechkin","NHL","Other",2010,NA,7618,"Finance",2019-06-18 04:07:58.447281,"M","Public","Hot Dog","No",NA,0,2,0.003804453,0.017714759,0.049151586,FALSE,77,"Emma",24,"104",NA,500,"Tennessee",2,0.52,"No","No","Yes",2600.17,15,"Digital",4099.2,0.74822695,0.25177305,0.81,0.092,37201,2019,6,18,"Tue",4,"M","South",0,0
1,"Personal",0,29,60,"Yes",924.88,826128416,35,NA,NA,NA,"Washington Capitals",2024,130000,7619,NA,2019-06-19 15:56:16.772612,"M",NA,"Beer","No",1200000,1,2,0.064581921,0.01,0.634342812,FALSE,39.72234026,"Alice",NA,"115","M",0,"Maryland",0,0,NA,NA,"Yes",63.15,1,"Digital",988.03,0.426241135,0.573758865,0.65,0.047,21201,2019,6,19,"Wed",15,"M","DCArea",0,0
1,"Business",0,NA,60,"No",1364.42,826149625,0,NA,NA,NA,"Washington Capitals",2018,NA,7620,NA,2019-01-05 04:10:31.821283,"D",NA,"Burger","No",NA,0,4,0.014049063,0.068336229,0.686180707,TRUE,16,"Grace",14,"Suite","M",1826.05,"District of Columbia",1,0,NA,NA,"Yes",96.42,2,"Digital",3286.89,0.486524823,0.513475177,0.89,0.09,20004,2019,1,5,"Sat",4,"D","DCArea",0,0
1,"Business",0,83,30,"Yes",1186,826308746,NA,NA,NA,NA,"Washington Capitals",1997,115000,7621,NA,2022-11-24 21:45:26.765797,"M",NA,"Hot Dog","No",2e+06,0,4,0.29712427,0.01,0.96,FALSE,60,"Frank",17.5,"200","M",1482.5,"Virginia",3,0.21,NA,NA,"No",0,28,"Digital",2668.5,0.673049645,0.326950355,0.92,0.226,20108,2022,11,24,"Thu",21,"M","DCArea",0,0
1,"Personal",0,94,30,"Yes",689.15,826335291,NA,NA,NA,NA,"Philadelphia Flyers",1991,NA,7622,NA,2019-11-26 00:15:13.143347,"M",NA,"Hot Dog","No",2650000,2,2,0.033404436,0.135205855,0.174774736,FALSE,71,"Frank",22,"423","M",2335.0375,"Pennsylvania",1,0.18,NA,NA,"No",1178.88,34,"Digital",4203.0675,0.680141844,0.319858156,0.42,0.085,19010,2019,11,26,"Tue",0,"M","Northeast",0,0
0,"Business",0,58,30,"Yes",794.94,826335522,252,NA,NA,NA,"Philadelphia Flyers",2005,130000,7623,NA,2022-02-02 11:53:16.08831,"M",NA,"Beer","No",1950000,1,2,0.104210719,0.024851698,0.048028538,FALSE,75,"David",10,"425","M",0,"West Virginia",2,0.16,NA,NA,"Yes",692.48,20,"Digital",1487.42,0.335460993,0.664539007,0.38,0.168,25301,2022,2,2,"Wed",11,"M","South",0,0
0,"Personal",0,68,60,"Yes",792.42,826518535,NA,NA,NA,NA,"Washington Capitals",1992,NA,7624,NA,2024-07-16 22:00:21.709143,"M",NA,"Beer","No",NA,0,2,0.031225693,0.035658598,0.043228577,FALSE,77,"David",14,"Club",NA,500,"Mississippi",2,0.33,NA,NA,"Yes",1143.02,33,"Digital",2435.44,0.654609929,0.345390071,0.98,0.065,39201,2024,7,16,"Tue",22,"M","South",0,0
0,"Personal",0,99,15,"Yes",1034.86,826897818,249,NA,NA,NA,"Washington Capitals",2023,NA,7625,NA,2019-01-21 23:44:41.696653,"M",NA,"Beer","No",NA,0,4,0.011613411,0.061622219,0.67231919,FALSE,NA,"Alice",10.5,"207","M",1293.575,"West Virginia",1,5.2,NA,NA,"Yes",0,2,"Digital",2328.435,0.546808511,0.453191489,0.95,0.02,25302,2019,1,21,"Mon",23,"M","South",0,1
1,"Personal",0,30,60,"Yes",645.67,826903010,249,NA,NA,NA,"Washington Capitals",2018,NA,7626,NA,2022-08-02 21:27:26.111912,"M",NA,"Popcorn","No",750000,0,2,0.13663485,0.131338212,0.293613257,FALSE,72.05588762,"Ivy",5,"402","M",500,"West Virginia",1,0.27,NA,NA,"Yes",243.96,7,"Digital",1389.63,0.621985816,0.378014184,0.84,0.164,25302,2022,8,2,"Tue",21,"M","South",0,0
1,"Personal",0,96,30,"Yes",916.37,827085767,259,NA,NA,NA,"New Jersey Devils",1980,NA,7627,NA,2024-02-25 18:35:55.41774,"M",NA,"Hot Dog","No",2650000,0,2,0.248176567,0.054666212,0.068654984,FALSE,21,"David",NA,"Club","M",1237.64,"West Virginia",2,0.31,NA,NA,"No",1558.91,45,"Digital",3712.92,0.643262411,0.356737589,0.79,0.028,25313,2024,2,25,"Sun",18,"M","South",0,0
0,"Personal",0,NA,60,"Yes",620.26,827090369,NA,NA,NA,NA,"Other",2007,NA,7628,NA,2019-12-13 10:23:20.272798,NA,NA,"Popcorn","No",4050000,3,2,0.032082104,0.072864535,0.138293604,FALSE,54,"Frank",13,"415","M",775.325,"Missouri",2,0,NA,NA,"No",0,18,"Digital",1395.585,0.559574468,0.440425532,0.87,0.038,63109,2019,12,13,"Fri",10,NA,"Midwest",0,0
